"","plot","plotID","treatment","year","month","seasonID","PB_period","total","reproductive","proportion","bmass_PB","bmass_PP","bmass_krat","trt","bmass_PBs","bmass_PPs","bmass_krats"
"228",4,3,"control",2006,5,2,2,3,2,0.666666666666667,18,74,139,1,-0.470201041716335,-0.222079769940336,0.0547147970215407
"229",4,3,"control",2007,5,2,2,5,2,0.4,242,138,152,1,1.45972161375865,0.627856282943854,0.137980461497444
"230",4,3,"control",2008,5,2,2,4,0,0,65,141,400,1,-0.0652619131122082,0.6676970354228,1.72643313765313
"231",4,3,"control",2009,5,2,2,2,1,0.5,33,103,403,1,-0.340965149608635,0.163047504022813,1.74564829099372
"232",4,3,"control",2011,5,2,3,8,3,0.375,0,175,117,1,-0.625284112245575,1.11922556351753,-0.0861963274761412
"233",4,3,"control",2013,5,2,3,10,0,0,0,231,211,1,-0.625284112245575,1.86291960979119,0.515878477195772
"234",4,3,"control",1993,6,3,1,1,0,0,0,19,127,1,-0.625284112245575,-0.952493565387687,-0.0221458163408313
"235",4,3,"control",1996,6,3,2,1,0,0,0,15,193,1,-0.625284112245575,-1.00561456869295,0.400587557152214
"236",4,3,"control",2000,6,3,2,2,1,0.5,155,107.61851292,112.52721657,1,0.710153439533992,0.224382514044991,-0.114844733965046
"237",4,3,"control",2002,6,3,2,3,1,0.333333333333333,126,69,146,1,0.460297381459105,-0.288481024071913,0.0995501548162576
"238",4,3,"control",2003,6,3,2,3,0,0,106,76,272,1,0.287982858648839,-0.195519268287705,0.906586595121163
"239",4,3,"control",2004,6,3,2,6,4,0.666666666666667,0,0,0,1,0,0,-0.835587307759268
"240",4,3,"control",2005,6,3,2,2,1,0.5,0,38,329,1,-0.625284112245575,-0.700168799687693,1.27167450859243
"241",4,3,"control",2007,6,3,2,7,3,0.428571428571429,215,211,315,1,1.22709700796479,1.59731459326488,1.182003793003
"242",4,3,"control",2008,6,3,2,8,2,0.25,36,291,772,1,-0.315117971187095,2.65973465937012,4.10911215188666
"243",4,3,"control",2009,6,3,2,6,0,0,32,122,392,1,-0.349580875749148,0.415372269722806,1.67519272874488
"244",4,3,"control",2012,6,3,3,13,3,0.230769230769231,0,297.61851292,51,1,-0.625284112245575,2.74763017104493,-0.508929700969187
"245",4,3,"control",2014,6,3,3,16,3,0.1875,0,256,189,1,-0.625284112245575,2.19492588044908,0.37496735269809
"246",4,3,"control",1998,7,3,2,2,1,0.5,0,56,183,1,-0.625284112245575,-0.461124284814015,0.336537046016904
"247",4,3,"control",2000,7,3,2,1,1,1,133,51,72,1,0.520607464442699,-0.527525538945592,-0.374423627585036
"248",4,3,"control",2002,7,3,2,3,0,0,131,69,101,1,0.503376012161672,-0.288481024071913,-0.188677145292637
"249",4,3,"control",2003,7,3,2,2,0,0,58,86,164,1,-0.125571996095802,-0.0627167600245504,0.214841074859816
"250",4,3,"control",2004,7,3,2,4,2,0.5,0,0,0,1,0,0,-0.835587307759268
"251",4,3,"control",2005,7,3,2,4,0,0,33,127,117,1,-0.340965149608635,0.481773523854384,-0.0861963274761412
"252",4,3,"control",2006,7,3,2,8,3,0.375,50,206,132,1,-0.194497805219908,1.53091333913331,0.00987943922682369
"253",4,3,"control",2007,7,3,2,9,0,0,348,246,194,1,2.37298858465307,2.06212337218592,0.406992608265745
"254",4,3,"control",2008,7,3,2,1,0,0,0,15,209,1,-0.625284112245575,-1.00561456869295,0.50306837496871
"255",4,3,"control",2009,7,3,2,4,0,0,0,93,223,1,-0.625284112245575,0.0302449957596578,0.592739090558144
"256",4,3,"control",2010,7,3,2,4,3,0.75,0,124,46,1,-0.625284112245575,0.441932771375437,-0.540954956536842
"257",4,3,"control",2011,7,3,3,4,0,0,0,118,41,1,-0.625284112245575,0.362251266417545,-0.572980212104497
"258",4,3,"control",2012,7,3,3,19,1,0.0526315789473684,0,351,109,1,-0.625284112245575,3.45654970894905,-0.137436736384389
"259",4,3,"control",2013,7,3,3,7,0,0,0,157,170,1,-0.625284112245575,0.880181048643848,0.253271381541001
"260",4,3,"control",1985,8,3,1,1,0,0,0,15,382,1,-0.625284112245575,-1.00561456869295,1.61114221760957
"261",4,3,"control",1993,8,3,1,1,0,0,0,18,124,1,-0.625284112245575,-0.965773816214002,-0.0413609696814243
"262",4,3,"control",1995,8,3,2,2,0,0,0,33,145,1,-0.625284112245575,-0.76657005381927,0.0931451037027266
"263",4,3,"control",1996,8,3,2,1,1,1,0,42,97,1,-0.625284112245575,-0.647047796382431,-0.214297349746761
"264",4,3,"control",2000,8,3,2,1,0,0,254,54,87,1,1.56311032744481,-0.487684786466645,-0.278347860882071
"265",4,3,"control",2001,8,3,2,1,0,0,97,55,99,1,0.210441323384219,-0.47440453564033,-0.201487247519699
"266",4,3,"control",2003,8,3,2,2,0,0,105,37,253,1,0.279367132508325,-0.713449050514008,0.784890623964074
"267",4,3,"control",2004,8,3,2,5,1,0.2,0,115,217,1,-0.625284112245575,0.322410513938598,0.554308783876958
"268",4,3,"control",2005,8,3,2,4,0,0,0,123,144,1,-0.625284112245575,0.428652520549122,0.0867400525891956
"269",4,3,"control",2008,8,3,2,2,1,0.5,33,74,122,1,-0.340965149608635,-0.222079769940336,-0.0541710719084863
"270",4,3,"control",2009,8,3,2,1,0,0,0,36,187,1,-0.625284112245575,-0.726729301340324,0.362157250471028
"271",4,3,"control",2011,8,3,3,14,3,0.214285714285714,0,406,50,1,-0.625284112245575,4.1869635043964,-0.515334752082718
"272",4,3,"control",2012,8,3,3,20,1,0.05,42,349,120,1,-0.263423614344015,3.42998920729642,-0.0669811741355483
"273",4,3,"control",2014,8,3,3,11,0,0,0,274,520.52721657,1,-0.625284112245575,2.43397039532276,2.4984161203556
"274",4,3,"control",1995,9,4,2,3,0,0,0,86,198,1,-0.625284112245575,-0.0627167600245504,0.432612812719869
"275",4,3,"control",2001,9,4,2,1,0,0,67,46,203,1,-0.0480304608311816,-0.593926793077169,0.464638068287524
"276",4,3,"control",2002,9,4,2,1,0,0,29,32,110,1,-0.375428054170688,-0.779850304645586,-0.131031685270858
"277",4,3,"control",2004,9,4,2,5,1,0.2,0,101,171,1,-0.625284112245575,0.136487002370182,0.259676432654532
"278",4,3,"control",2005,9,4,2,5,0,0,58,216,431,1,-0.125571996095802,1.66371584739646,1.92498972217259
"279",4,3,"control",2006,9,4,2,4,3,0.75,0,118,0,1,-0.625284112245575,0.362251266417545,-0.835587307759268
"280",4,3,"control",2007,9,4,2,9,0,0,104,220,253,1,0.270751406367812,1.71683685070172,0.784890623964074
"281",4,3,"control",2008,9,4,2,3,0,0,34,89,183,1,-0.332349423468122,-0.022876007545604,0.336537046016904
"282",4,3,"control",2010,9,4,2,5,0,0,0,127,47,1,-0.625284112245575,0.481773523854384,-0.534549905423311
"283",4,3,"control",2012,9,4,3,5,0,0,25,129,96,1,-0.409890958732742,0.508334025507015,-0.220702400860292
"284",4,3,"control",2013,9,4,3,12,0,0,0,215,176,1,-0.625284112245575,1.65043559657015,0.291701688222187
"285",4,3,"control",2014,9,4,3,4,1,0.25,0,109,259,1,-0.625284112245575,0.242729008980705,0.82332093064526
"286",4,3,"control",1995,10,4,2,1,0,0,0,45,232,1,-0.625284112245575,-0.607207043903485,0.650384550579923
"287",4,3,"control",2002,10,4,2,1,0,0,96,49,0,1,0.201825597243705,-0.554086040598223,-0.835587307759268
"288",4,3,"control",2004,10,4,2,2,0,0,0,64,221,1,-0.625284112245575,-0.354882278203491,0.579928988331082
"289",4,3,"control",2005,10,4,2,5,0,0,0,0,0,1,0,0,-0.835587307759268
"290",4,3,"control",2006,10,4,2,4,1,0.25,68,144,0,1,-0.0394147346906682,0.707537787901747,-0.835587307759268
"291",4,3,"control",2007,10,4,2,2,0,0,66,55,307,1,-0.0566461869716949,-0.47440453564033,1.13076338409475
"292",4,3,"control",2008,10,4,2,2,0,0,0,55,330,1,-0.625284112245575,-0.47440453564033,1.27807955970596
"293",4,3,"control",2011,10,4,3,27,3,0.111111111111111,0,536,0,1,-0.625284112245575,5.91339611181741,-0.835587307759268
"294",4,3,"control",2012,10,4,3,7,0,0,0,174,160,1,-0.625284112245575,1.10594531269121,0.189220870405692
"295",4,3,"control",2014,10,4,3,2,0,0,0,68,275,1,-0.625284112245575,-0.301761274898229,0.925801748461756
"296",4,3,"control",2005,11,4,2,2,0,0,0,43,259,1,-0.625284112245575,-0.633767545556116,0.82332093064526
"297",4,3,"control",2006,11,4,2,5,0,0,33,164.61851292,0,1,-0.340965149608635,0.981356811144973,-0.835587307759268
"298",4,3,"control",2007,11,4,2,2,0,0,30,47,393,1,-0.366812328030175,-0.580646542250854,1.68159777985841
"299",4,3,"control",2010,11,4,2,2,0,0,0,76,45,1,-0.625284112245575,-0.195519268287705,-0.547360007650373
"300",4,3,"control",2012,11,4,3,2,0,0,0,28,228,1,-0.625284112245575,-0.832971307950848,0.624764346125799
"301",4,3,"control",2013,11,4,3,7,0,0,0,126,131,1,-0.625284112245575,0.468493273028068,0.00347438811329269
"302",4,3,"control",2014,11,4,3,1,0,0,0,16,241,1,-0.625284112245575,-0.992334317866633,0.708030010601702
"303",4,3,"control",1995,12,1,2,1,0,0,0,14,501,1,-0.625284112245575,-1.01889481951926,2.37334330011976
"304",4,3,"control",2006,12,1,2,3,0,0,118,128,93,1,0.391371572334999,0.495053774680699,-0.239917554200885
"305",4,3,"control",2012,12,1,3,1,0,0,0,13,266,1,-0.625284112245575,-1.03217507034558,0.868156288439977
"306",8,4,"control",2000,1,1,2,1,0,0,66,45,49,1,-0.0566461869716949,-0.607207043903485,-0.521739803196249
"307",8,4,"control",2006,1,1,2,1,0,0,63,14,246,1,-0.0824933653932349,-1.01889481951926,0.740055266169357
"308",8,4,"control",2003,2,1,2,1,0,0,109,34,271,1,0.313830037070379,-0.753289802992955,0.900181544007632
"309",8,4,"control",2012,2,1,3,1,0,0,0,14,85,1,-0.625284112245575,-1.01889481951926,-0.291157963109133
"310",8,4,"control",1996,3,2,2,1,0,0,0,37,97,1,-0.625284112245575,-0.713449050514008,-0.214297349746761
"311",8,4,"control",2003,3,2,2,2,0,0,316,40,666,1,2.09728534815664,-0.673608298035062,3.43017673385238
"312",8,4,"control",2005,3,2,2,2,0,0,0,0,0,1,0,0,-0.835587307759268
"313",8,4,"control",2006,3,2,2,2,1,0.5,39,44,270,1,-0.289270792765555,-0.6204872947298,0.893776492894101
"314",8,4,"control",2007,3,2,2,2,0,0,148.87351518,126,207,1,0.65736932412086,0.468493273028068,0.490258272741648
"315",8,4,"control",2012,3,2,3,3,0,0,0,91,151,1,-0.625284112245575,0.0036844941070269,0.131575410383913
"316",8,4,"control",2013,3,2,3,1,0,0,0,15,345,1,-0.625284112245575,-1.00561456869295,1.37415532640893
"317",8,4,"control",2014,3,2,3,2,0,0,42,171.61851292,597.52721657,1,-0.263423614344015,1.07431856692918,2.99160505609749
"318",8,4,"control",1996,4,2,2,5,1,0.2,0,156,355,1,-0.625284112245575,0.866900797817532,1.43820583754424
"319",8,4,"control",1997,4,2,2,1,0,0,0,38,295,1,-0.625284112245575,-0.700168799687693,1.05390277073238
"320",8,4,"control",2004,4,2,2,1,0,0,0,0,0,1,0,0,-0.835587307759268
"321",8,4,"control",2005,4,2,2,5,4,0.8,0,94,185,1,-0.625284112245575,0.0435252465859733,0.349347148243966
"322",8,4,"control",2006,4,2,2,3,0,0,29,49,125,1,-0.375428054170688,-0.554086040598223,-0.0349559185678933
"323",8,4,"control",2007,4,2,2,3,3,1,116,144,168,1,0.374140120053972,0.707537787901747,0.24046127931394
"324",8,4,"control",2008,4,2,2,1,0,0,121,94,462,1,0.417218750756539,0.0435252465859733,2.12354630669205
"325",8,4,"control",2009,4,2,2,2,0,0,0,31,221,1,-0.625284112245575,-0.793130555471901,0.579928988331082
"326",8,4,"control",2010,4,2,2,1,0,0,0,14,0,1,-0.625284112245575,-1.01889481951926,-0.835587307759268
"327",8,4,"control",2011,4,2,3,1,0,0,0,31,120,1,-0.625284112245575,-0.793130555471901,-0.0669811741355483
"328",8,4,"control",2012,4,2,3,4,1,0.25,0,129,195,1,-0.625284112245575,0.508334025507015,0.413397659379276
"329",8,4,"control",2013,4,2,3,3,0,0,0,160.23702584,222,1,-0.625284112245575,0.923169563730312,0.586334039444613
"330",8,4,"control",2014,4,2,3,1,0,0,30,112,230,1,-0.366812328030175,0.282569761459652,0.637574448352861
"331",8,4,"control",1996,5,2,2,1,0,0,0,37,94,1,-0.625284112245575,-0.713449050514008,-0.233512503087354
"332",8,4,"control",2003,5,2,2,2,0,0,229,141,453,1,1.34771717393198,0.6676970354228,2.06590084667027
"333",8,4,"control",2004,5,2,2,1,0,0,84,37,177,1,0.0984368835575452,-0.713449050514008,0.298106739335718
"334",8,4,"control",2005,5,2,2,4,2,0.5,0,0,0,1,0,0,-0.835587307759268
"335",8,4,"control",2007,5,2,2,5,1,0.2,194,166,170,1,1.04616675901401,0.999703306080687,0.253271381541001
"336",8,4,"control",2008,5,2,2,4,0,0,129,124,490,1,0.486144559880645,0.441932771375437,2.30288773787092
"337",8,4,"control",2009,5,2,2,1,1,1,31,71,232,1,-0.358196601889662,-0.261920522419282,0.650384550579923
"338",8,4,"control",2010,5,2,2,1,1,1,0,43,0,1,-0.625284112245575,-0.633767545556116,-0.835587307759268
"339",8,4,"control",2011,5,2,3,5,1,0.2,0,76,91,1,-0.625284112245575,-0.195519268287705,-0.252727656427947
"340",8,4,"control",2013,5,2,3,2,1,0.5,0,172.61851292,304,1,-0.625284112245575,1.0875988177555,1.11154823075415
"341",8,4,"control",1996,6,3,2,2,0,0,0,28,240,1,-0.625284112245575,-0.832971307950848,0.701624959488171
"342",8,4,"control",1997,6,3,2,2,0,0,0,58,310,1,-0.625284112245575,-0.434563783161384,1.14997853743534
"343",8,4,"control",1999,6,3,2,1,0,0,29,14,183,1,-0.375428054170688,-1.01889481951926,0.336537046016904
"344",8,4,"control",2000,6,3,2,1,0,0,72,84.61851292,169,1,-0.00495183012861487,-0.0810632549602646,0.24686633042747
"345",8,4,"control",2002,6,3,2,1,1,1,96,80,403,1,0.201825597243705,-0.142398264982443,1.74564829099372
"346",8,4,"control",2003,6,3,2,4,0,0,88,44,131,1,0.132899788119599,-0.6204872947298,0.00347438811329269
"347",8,4,"control",2004,6,3,2,1,1,1,0,0,0,1,0,0,-0.835587307759268
"348",8,4,"control",2005,6,3,2,6,2,0.333333333333333,0,147,279,1,-0.625284112245575,0.747378540380693,0.95142195291588
"349",8,4,"control",2007,6,3,2,5,0,0,277,153,210,1,1.76127202867662,0.827060045338586,0.509473426082241
"350",8,4,"control",2008,6,3,2,3,0,0,182,134,1041,1,0.942778045327852,0.574735279638592,5.8320709014265
"351",8,4,"control",2009,6,3,2,6,1,0.166666666666667,0,88,190,1,-0.625284112245575,-0.0361562583719195,0.381372403811621
"352",8,4,"control",2012,6,3,3,6,3,0.5,20,221,177,1,-0.452969589435309,1.73011710152804,0.298106739335718
"353",8,4,"control",2014,6,3,3,11,2,0.181818181818182,42,163,294,1,-0.263423614344015,0.959862553601741,1.04749771961884
"354",8,4,"control",1995,7,3,2,4,3,0.75,0,123,55,1,-0.625284112245575,0.428652520549122,-0.483309496515063
"355",8,4,"control",1996,7,3,2,1,0,0,0,48,262,1,-0.625284112245575,-0.567366291424538,0.842536083985853
"356",8,4,"control",1997,7,3,2,5,0,0,28,169,625,1,-0.384043780311202,1.03954405855963,3.1675696381976
"357",8,4,"control",1998,7,3,2,2,1,0.5,51,85,157,1,-0.185882079079395,-0.0759970108508659,0.170005717065099
"358",8,4,"control",2000,7,3,2,2,0,0,95,63,142,1,0.193209871103192,-0.368162529029806,0.0739299503621336
"359",8,4,"control",2002,7,3,2,4,0,0,50,83,291,1,-0.194497805219908,-0.102557512503497,1.02828256627825
"360",8,4,"control",2003,7,3,2,3,1,0.333333333333333,111,44,37,1,0.331061489351405,-0.6204872947298,-0.598600416558621
"361",8,4,"control",2004,7,3,2,2,1,0.5,0,0,0,1,0,0,-0.835587307759268
"362",8,4,"control",2005,7,3,2,5,1,0.2,0,148,218,1,-0.625284112245575,0.760658791207009,0.560713834990489
"363",8,4,"control",2006,7,3,2,4,2,0.5,0,171,202,1,-0.625284112245575,1.06610456021226,0.458233017173993
"364",8,4,"control",2007,7,3,2,6,1,0.166666666666667,335,175,245,1,2.26098414482639,1.11922556351753,0.733650215055826
"365",8,4,"control",2009,7,3,2,3,0,0,0,46,213,1,-0.625284112245575,-0.593926793077169,0.528688579422834
"366",8,4,"control",2010,7,3,2,3,2,0.666666666666667,0,56,0,1,-0.625284112245575,-0.461124284814015,-0.835587307759268
"367",8,4,"control",2011,7,3,3,3,0,0,0,42,96,1,-0.625284112245575,-0.647047796382431,-0.220702400860292
"368",8,4,"control",2012,7,3,3,10,0,0,48,256,156,1,-0.211729257500935,2.19492588044908,0.163600665951568
"369",8,4,"control",2013,7,3,3,5,0,0,0,107.61851292,129,1,-0.625284112245575,0.224382514044991,-0.0093357141137693
"370",8,4,"control",1995,8,3,2,5,1,0.2,0,168,91,1,-0.625284112245575,1.02626380773332,-0.252727656427947
"371",8,4,"control",1996,8,3,2,1,0,0,0,28,100,1,-0.625284112245575,-0.832971307950848,-0.195082196406168
"372",8,4,"control",1998,8,3,2,1,1,1,80,28,149,1,0.0639739789954918,-0.832971307950848,0.118765308156851
"373",8,4,"control",2001,8,3,2,2,0,0,121,163,123,1,0.417218750756539,0.959862553601741,-0.0477660207949553
"374",8,4,"control",2003,8,3,2,1,0,0,89,39,43,1,0.141515514260112,-0.686888548861378,-0.560170109877435
"375",8,4,"control",2004,8,3,2,2,0,0,53,32,60,1,-0.168650626798368,-0.779850304645586,-0.451284240947408
"376",8,4,"control",2005,8,3,2,6,2,0.333333333333333,42,150,206,1,-0.263423614344015,0.78721929285964,0.483853221628117
"377",8,4,"control",2011,8,3,3,6,1,0.166666666666667,0,181,82,1,-0.625284112245575,1.19890706847542,-0.310373116449726
"378",8,4,"control",2012,8,3,3,10,0,0,33,247,219,1,-0.340965149608635,2.07540362301224,0.56711888610402
"379",8,4,"control",2014,8,3,3,8,0,0,56,287,678,1,-0.142803448376828,2.60661365606486,3.50703734721475
"380",8,4,"control",1995,9,4,2,6,0,0,0,138,108,1,-0.625284112245575,0.627856282943854,-0.14384178749792
"381",8,4,"control",1996,9,4,2,1,0,0,0,37,146,1,-0.625284112245575,-0.713449050514008,0.0995501548162576
"382",8,4,"control",2001,9,4,2,2,0,0,127,97,113,1,0.468913107599619,0.0833659990649197,-0.111816531930265
"383",8,4,"control",2002,9,4,2,2,0,0,37,51,96,1,-0.306502245046582,-0.527525538945592,-0.220702400860292
"384",8,4,"control",2003,9,4,2,2,0,0,23,32,145,1,-0.427122411013768,-0.779850304645586,0.0931451037027266
"385",8,4,"control",2004,9,4,2,3,1,0.333333333333333,27,87,0,1,-0.392659506451715,-0.049436509198235,-0.835587307759268
"386",8,4,"control",2005,9,4,2,5,0,0,105,307,387,1,0.279367132508325,2.87221867259117,1.64316747317723
"387",8,4,"control",2006,9,4,2,2,2,1,0,37,108,1,-0.625284112245575,-0.713449050514008,-0.14384178749792
"388",8,4,"control",2007,9,4,2,4,1,0.25,187,131,226,1,0.985856676030419,0.534894527159646,0.611954243898737
"389",8,4,"control",2008,9,4,2,2,0,0,55,31,284,1,-0.151419174517342,-0.793130555471901,0.983447208483535
"390",8,4,"control",2010,9,4,2,3,0,0,0,89,103,1,-0.625284112245575,-0.022876007545604,-0.175867043065575
"391",8,4,"control",2012,9,4,3,8,0,0,65,212.61851292,191,1,-0.0652619131122082,1.61880885080812,0.387777454925152
"392",8,4,"control",2013,9,4,3,5,0,0,0,133,192,1,-0.625284112245575,0.561455028812277,0.394182506038683
"393",8,4,"control",2014,9,4,3,3,0,0,0,154,142,1,-0.625284112245575,0.840340296164901,0.0739299503621336
"394",8,4,"control",1995,10,4,2,5,1,0.2,0,75,104,1,-0.625284112245575,-0.208799519114021,-0.169461991952044
"395",8,4,"control",1999,10,4,2,2,1,0.5,0,50,124,1,-0.625284112245575,-0.540805789771907,-0.0413609696814243
"396",8,4,"control",2002,10,4,2,2,0,0,36,67,177,1,-0.315117971187095,-0.315041525724544,0.298106739335718
"397",8,4,"control",2003,10,4,2,1,0,0,22,31,42,1,-0.435738137154282,-0.793130555471901,-0.566575160990966
"398",8,4,"control",2004,10,4,2,5,0,0,59,73,52,1,-0.116956269955288,-0.235360020766652,-0.502524649855656
"399",8,4,"control",2005,10,4,2,6,1,0.166666666666667,0,0,0,1,0,0,-0.835587307759268
"400",8,4,"control",2006,10,4,2,2,1,0.5,84,101,55,1,0.0984368835575452,0.136487002370182,-0.483309496515063
"401",8,4,"control",2007,10,4,2,1,0,0,219,29,239,1,1.26155991252685,-0.819691057124532,0.69521990837464
"402",8,4,"control",2011,10,4,3,14,1,0.0714285714285714,0,355,100,1,-0.625284112245575,3.50967071225431,-0.195082196406168
"403",8,4,"control",2012,10,4,3,6,0,0,37,125,197,1,-0.306502245046582,0.455213022201753,0.426207761606338
"404",8,4,"control",2014,10,4,3,1,0,0,49,61,258,1,-0.203113531360422,-0.394723030682437,0.816915879531729
"405",8,4,"control",1999,11,4,2,3,0,0,46,78.61851292,46,1,-0.228960709781962,-0.160744759918157,-0.540954956536842
"406",8,4,"control",2002,11,4,2,1,0,0,88,14,225,1,0.132899788119599,-1.01889481951926,0.605549192785206
"407",8,4,"control",2005,11,4,2,2,0,0,27,75,161,1,-0.392659506451715,-0.208799519114021,0.195625921519223
"408",8,4,"control",2006,11,4,2,6,0,0,72,191,142,1,-0.00495183012861487,1.33170957673857,0.0739299503621336
"409",8,4,"control",2010,11,4,2,2,0,0,0,29,148,1,-0.625284112245575,-0.819691057124532,0.11236025704332
"410",8,4,"control",2012,11,4,3,3,0,0,35,50,197,1,-0.323733697327608,-0.540805789771907,0.426207761606338
"411",8,4,"control",2013,11,4,3,3,0,0,30,84,189,1,-0.366812328030175,-0.0892772616771814,0.37496735269809
"412",8,4,"control",2014,11,4,3,1,0,0,100,36,150,1,0.236288501805759,-0.726729301340324,0.125170359270382
"413",8,4,"control",2006,12,1,2,1,0,0,103,87,153,1,0.262135680227299,-0.049436509198235,0.144385512610975
"414",8,4,"control",2012,12,1,3,1,0,0,38,22,225,1,-0.297886518906068,-0.91265281290874,0.605549192785206
"415",11,5,"control",2007,2,1,2,3,0,0,208,79,342,1,1.1667869249812,-0.155678515808759,1.35494017306833
"416",11,5,"control",2012,2,1,3,1,0,0,0,35,139,1,-0.625284112245575,-0.740009552166639,0.0547147970215407
"417",11,5,"control",2002,3,2,2,1,0,0,30,18,512,1,-0.366812328030175,-0.965773816214002,2.4437988623686
"418",11,5,"control",2005,3,2,2,1,0,0,0,0,0,1,0,0,-0.835587307759268
"419",11,5,"control",2007,3,2,2,3,0,0,197,198,290,1,1.07201393743555,1.42467133252278,1.02187751516472
"420",11,5,"control",2012,3,2,3,1,0,0,0,140,140,1,-0.625284112245575,0.654416784596485,0.0611198481350716
"421",11,5,"control",2014,3,2,3,2,0,0,0,97,484,1,-0.625284112245575,0.0833659990649197,2.26445743118973
"422",11,5,"control",1993,4,2,1,1,0,0,0,59,106,1,-0.625284112245575,-0.421283532335068,-0.156651889724982
"423",11,5,"control",2000,4,2,2,1,0,0,45,51,104,1,-0.237576435922475,-0.527525538945592,-0.169461991952044
"424",11,5,"control",2002,4,2,2,1,0,0,31,20,331,1,-0.358196601889662,-0.939213314561371,1.28448461081949
"425",11,5,"control",2005,4,2,2,1,1,1,0,66,184,1,-0.625284112245575,-0.32832177655086,0.342942097130435
"426",11,5,"control",2006,4,2,2,1,0,0,0,88,207,1,-0.625284112245575,-0.0361562583719195,0.490258272741648
"427",11,5,"control",2007,4,2,2,4,2,0.5,189,201.61851292,206,1,1.00308812831145,1.47272609171865,0.483853221628117
"428",11,5,"control",2009,4,2,2,1,0,0,0,58,99,1,-0.625284112245575,-0.434563783161384,-0.201487247519699
"429",11,5,"control",2010,4,2,2,1,0,0,0,13,98,1,-0.625284112245575,-1.03217507034558,-0.20789229863323
"430",11,5,"control",2011,4,2,3,1,0,0,0,50,142,1,-0.625284112245575,-0.540805789771907,0.0739299503621336
"431",11,5,"control",2012,4,2,3,3,0,0,0,181,226,1,-0.625284112245575,1.19890706847542,0.611954243898737
"432",11,5,"control",2013,4,2,3,3,0,0,0,114,136,1,-0.625284112245575,0.309130263112283,0.0354996436809477
"433",11,5,"control",2002,5,2,2,1,0,0,31,20,273,1,-0.358196601889662,-0.939213314561371,0.912991646234694
"434",11,5,"control",2003,5,2,2,3,2,0.666666666666667,90,148,410,1,0.150131240400625,0.760658791207009,1.79048364878844
"435",11,5,"control",2004,5,2,2,3,3,1,0,69,102,1,-0.625284112245575,-0.288481024071913,-0.182272094179106
"436",11,5,"control",2005,5,2,2,2,2,1,0,0,0,1,0,0,-0.835587307759268
"437",11,5,"control",2007,5,2,2,4,2,0.5,315,195.61851292,223,1,2.08866962201613,1.39304458676075,0.592739090558144
"438",11,5,"control",2009,5,2,2,1,0,0,0,57,120,1,-0.625284112245575,-0.447844033987699,-0.0669811741355483
"439",11,5,"control",2010,5,2,2,1,1,1,0,51,96,1,-0.625284112245575,-0.527525538945592,-0.220702400860292
"440",11,5,"control",2011,5,2,3,5,1,0.2,0,50.61851292,73,1,-0.625284112245575,-0.532591783054991,-0.368018576471505
"441",11,5,"control",2013,5,2,3,2,0,0,0,123,202,1,-0.625284112245575,0.428652520549122,0.458233017173993
"442",11,5,"control",1998,6,3,2,1,0,0,0,24,131,1,-0.625284112245575,-0.88609231125611,0.00347438811329269
"443",11,5,"control",2002,6,3,2,2,1,0.5,0,69,217,1,-0.625284112245575,-0.288481024071913,0.554308783876958
"444",11,5,"control",2003,6,3,2,6,0,0,81,111,212,1,0.0725897051360052,0.269289510633336,0.522283528309303
"445",11,5,"control",2004,6,3,2,4,3,0.75,0,0,0,1,0,0,-0.835587307759268
"446",11,5,"control",2005,6,3,2,1,1,1,0,110,151,1,-0.625284112245575,0.256009259807021,0.131575410383913
"447",11,5,"control",2007,6,3,2,3,1,0.333333333333333,280,186,296,1,1.78711920709816,1.265308322607,1.06030782184591
"448",11,5,"control",2008,6,3,2,3,1,0.333333333333333,0,164,887,1,-0.625284112245575,0.973142804428056,4.84569302994273
"449",11,5,"control",2009,6,3,2,2,0,0,0,28,82,1,-0.625284112245575,-0.832971307950848,-0.310373116449726
"450",11,5,"control",2012,6,3,3,5,1,0.2,0,140,263,1,-0.625284112245575,0.654416784596485,0.848941135099384
"451",11,5,"control",2014,6,3,3,15,6,0.4,0,256,210,1,-0.625284112245575,2.19492588044908,0.509473426082241
"452",11,5,"control",1998,7,3,2,2,1,0.5,16,43,80,1,-0.487432493997362,-0.633767545556116,-0.323183218676788
"453",11,5,"control",2000,7,3,2,1,0,0,53,78,96,1,-0.168650626798368,-0.168958766635074,-0.220702400860292
"454",11,5,"control",2002,7,3,2,2,0,0,33,91,232,1,-0.340965149608635,0.0036844941070269,0.650384550579923
"455",11,5,"control",2003,7,3,2,5,0,0,24,115,120,1,-0.418506684873255,0.322410513938598,-0.0669811741355483
"456",11,5,"control",2004,7,3,2,4,0,0,0,0,0,1,0,0,-0.835587307759268
"457",11,5,"control",2005,7,3,2,2,0,0,69,68,91,1,-0.0307990085501549,-0.301761274898229,-0.252727656427947
"458",11,5,"control",2006,7,3,2,2,1,0.5,24,156,141,1,-0.418506684873255,0.866900797817532,0.0675248992486026
"459",11,5,"control",2007,7,3,2,4,0,0,324,159,291,1,2.16621115728075,0.906741550296479,1.02828256627825
"460",11,5,"control",2009,7,3,2,2,0,0,23,29,124,1,-0.427122411013768,-0.819691057124532,-0.0413609696814243
